Step Number,Energy per particle,Pressure
0, -6.023573351457487, 3.78401765931122
10000, -6.113452682079079, 3.3724241801867456
20000, -6.040783628128746, 3.7464069083598206
30000, -6.047478747970664, 3.754630990107525
40000, -6.117892359059152, 3.391008580977813
50000, -6.118022650590586, 3.384589385820712
60000, -6.198630374367222, 2.965001952353298
70000, -6.152835836635742, 3.2153117290816273
80000, -6.125515079811236, 3.3156322948561674
90000, -6.210870908816178, 2.9737141026582106
